,FieldID,date,MNDWI,Year,Month
21077,SW4,2006-05-20,-0.4138686601933237,2006,5
21075,WC5,2006-05-20,-0.476830038163509,2006,5
21074,WC4,2006-05-20,-0.4572046794683082,2006,5
21073,WC6,2006-05-20,-0.3701282267723838,2006,5
21072,WC3,2006-05-20,-0.3422426567385981,2006,5
21071,WC2,2006-05-20,-0.3801594720311394,2006,5
21083,SW3,2006-05-20,-0.3995540763389452,2006,5
13305,WC12,2006-05-29,-0.4255430117474487,2006,5
13293,WC26,2006-05-29,-0.440995569261051,2006,5
13294,SW4,2006-05-29,-0.4333588507134638,2006,5
13300,SW3,2006-05-29,-0.4260304702552605,2006,5
13302,WC17,2006-05-29,-0.4695123137090109,2006,5
13304,SW6,2006-05-29,-0.3917086745055908,2006,5
13306,WC8,2006-05-29,-0.4779394868884043,2006,5
13310,WC15,2006-05-29,-0.4208910359717073,2006,5
13308,WC25,2006-05-29,-0.4340808526459484,2006,5
9440,WC15,2006-05-29,-0.4230189777891995,2006,5
9439,WC16,2006-05-29,-0.4010522558985314,2006,5
9438,WC25,2006-05-29,-0.4351840993459701,2006,5
9437,WC11,2006-05-29,-0.4835254617841119,2006,5
9435,WC12,2006-05-29,-0.4271591499921719,2006,5
9432,WC17,2006-05-29,-0.4658301718725199,2006,5
9431,WC18,2006-05-29,-0.441947297838848,2006,5
9430,SW3,2006-05-29,-0.4249311170503373,2006,5
9429,WC19,2006-05-29,-0.481253215253138,2006,5
9428,WC20,2006-05-29,-0.3997015391907581,2006,5
9423,WC26,2006-05-29,-0.4280479855168713,2006,5
9422,WC5,2006-05-29,-0.4881879799873708,2006,5
9421,WC4,2006-05-29,-0.4628604426965652,2006,5
9420,WC6,2006-05-29,-0.4035409289772353,2006,5
9419,WC3,2006-05-29,-0.3862622715440452,2006,5
9418,WC2,2006-05-29,-0.4290611595378903,2006,5
9417,WC1,2006-05-29,-0.4653409144030401,2006,5
9446,WC23,2006-05-29,-0.4592776288266717,2006,5
13307,WC11,2006-05-29,-0.4820893501273116,2006,5
9447,WC22,2006-05-29,-0.4619128921705689,2006,5
9451,WC21,2006-05-29,-0.4503071892892249,2006,5
13309,WC16,2006-05-29,-0.3968317451656373,2006,5
13318,WC24,2006-05-29,-0.4502413754588584,2006,5
13322,WC13,2006-05-29,-0.4459700302171675,2006,5
13323,WC9,2006-05-29,-0.3931740041752642,2006,5
13324,SW1,2006-05-29,-0.4134846863609819,2006,5
13325,SW2,2006-05-29,-0.4625543638819866,2006,5
13326,WC10,2006-05-29,-0.3908799863242223,2006,5
13327,WC14,2006-05-29,-0.3659022013993708,2006,5
13328,WC7,2006-05-29,-0.4157544244109372,2006,5
13329,WC27,2006-05-29,-0.4814742980123578,2006,5
9459,WC27,2006-05-29,-0.4786926764661758,2006,5
9458,WC7,2006-05-29,-0.4207825588925209,2006,5
9457,WC14,2006-05-29,-0.3673667689210011,2006,5
9456,WC10,2006-05-29,-0.3942914532257835,2006,5
9455,SW2,2006-05-29,-0.4631168495722558,2006,5
9453,WC9,2006-05-29,-0.3984108280171797,2006,5
9452,WC13,2006-05-29,-0.4471566130509394,2006,5
9448,WC24,2006-05-29,-0.4514064298797596,2006,5
13303,SW5,2006-05-29,-0.4526048124755574,2006,5
9436,WC8,2006-05-29,-0.4798389102111003,2006,5
162,NC1,2006-05-31,-0.4877857229079305,2006,5
161,NC2,2006-05-31,-0.5089145452736075,2006,5
21131,WC12,2006-06-05,-0.3864191173396076,2006,6
21130,SW6,2006-06-05,-0.3678889969755329,2006,6
21129,SW5,2006-06-05,-0.4543644292426949,2006,6
21128,WC17,2006-06-05,-0.4474760920688556,2006,6
21127,WC18,2006-06-05,-0.411734053776661,2006,6
21126,SW3,2006-06-05,-0.3734896942413029,2006,6
21150,SW1,2006-06-05,-0.3994289669210377,2006,6
21149,WC9,2006-06-05,-0.3153383154362776,2006,6
21148,WC13,2006-06-05,-0.4329758045926894,2006,6
21144,WC24,2006-06-05,-0.4300689715841712,2006,6
21143,WC22,2006-06-05,-0.3786573396515246,2006,6
21142,WC23,2006-06-05,-0.4020517519278889,2006,6
21136,WC15,2006-06-05,-0.3827204563944314,2006,6
21151,SW2,2006-06-05,-0.4359663022668948,2006,6
17209,NW7,2006-06-05,-0.4100642276194463,2006,6
17210,NB1,2006-06-05,-0.411821135406944,2006,6
17224,NW1,2006-06-05,-0.4498001648460091,2006,6
17225,NW2,2006-06-05,-0.4532744361716137,2006,6
17226,NW3,2006-06-05,-0.4675090719962813,2006,6
17227,NW4,2006-06-05,-0.4606642923526128,2006,6
17228,NW5,2006-06-05,-0.3776363050591104,2006,6
21134,WC25,2006-06-05,-0.4317795544340631,2006,6
21133,WC11,2006-06-05,-0.4610863944842321,2006,6
21120,SW4,2006-06-05,-0.4310777920319043,2006,6
21124,WC20,2006-06-05,-0.3062430555026962,2006,6
21125,WC19,2006-06-05,-0.448358989791743,2006,6
17208,NW6,2006-06-05,-0.4374107305372432,2006,6
21135,WC16,2006-06-05,-0.3277717161903382,2006,6
21152,WC10,2006-06-05,-0.329698402281432,2006,6
21113,WC1,2006-06-05,-0.4082301257184743,2006,6
21117,WC4,2006-06-05,-0.4084432399805373,2006,6
21116,WC6,2006-06-05,-0.3324334599585676,2006,6
21115,WC3,2006-06-05,-0.2911000774475472,2006,6
21114,WC2,2006-06-05,-0.3639556443396323,2006,6
24990,SW4,2006-06-05,-0.4276772713149914,2006,6
21118,WC5,2006-06-05,-0.445245689331449,2006,6
24999,SW5,2006-06-05,-0.4498610338264516,2006,6
25020,SW1,2006-06-05,-0.3972694648282746,2006,6
21155,WC27,2006-06-05,-0.4367140538593684,2006,6
21154,WC7,2006-06-05,-0.341823912693483,2006,6
21153,WC14,2006-06-05,-0.2907147368819598,2006,6
21119,WC26,2006-06-05,-0.3571694228159012,2006,6
25000,SW6,2006-06-05,-0.3579171679548366,2006,6
21132,WC8,2006-06-05,-0.4419837484237137,2006,6
3645,NC1,2006-06-07,-0.4360218206796077,2006,6
3644,NC2,2006-06-07,-0.4287765371727495,2006,6
9475,WC17,2006-06-14,-0.3854348022336571,2006,6
13336,WC26,2006-06-14,-0.3555913069177335,2006,6
13337,SW4,2006-06-14,-0.4408831847770095,2006,6
9502,WC27,2006-06-14,-0.4495562667634897,2006,6
9478,WC12,2006-06-14,-0.2650531366997639,2006,6
9501,WC7,2006-06-14,-0.2987468310771804,2006,6
9499,WC10,2006-06-14,-0.2932972792942785,2006,6
9474,WC18,2006-06-14,-0.2732114059066023,2006,6
9473,SW3,2006-06-14,-0.3118938267263757,2006,6
9472,WC19,2006-06-14,-0.4714639233046527,2006,6
9471,WC20,2006-06-14,-0.2992659288371319,2006,6
9466,WC26,2006-06-14,-0.3551704074159926,2006,6
13343,SW3,2006-06-14,-0.3245785110758437,2006,6
9463,WC6,2006-06-14,-0.2492961728984832,2006,6
9461,WC2,2006-06-14,-0.3093741056132675,2006,6
9479,WC8,2006-06-14,-0.4000769868696432,2006,6
9480,WC11,2006-06-14,-0.4170863331328481,2006,6
9481,WC25,2006-06-14,-0.315533482209972,2006,6
9482,WC16,2006-06-14,-0.2771425915896292,2006,6
9483,WC15,2006-06-14,-0.2577560685515226,2006,6
9491,WC24,2006-06-14,-0.3557631672621501,2006,6
9494,WC21,2006-06-14,-0.4412730149127504,2006,6
9495,WC13,2006-06-14,-0.4030503042613387,2006,6
9460,WC1,2006-06-14,-0.3708745215134672,2006,6
9496,WC9,2006-06-14,-0.2606194773408969,2006,6
9498,SW2,2006-06-14,-0.3861305033685467,2006,6
9500,WC14,2006-06-14,-0.2562173825590648,2006,6
9464,WC4,2006-06-14,-0.3248229557533549,2006,6
13345,WC17,2006-06-14,-0.3757546161387841,2006,6
13361,WC24,2006-06-14,-0.3633408021316333,2006,6
13347,SW6,2006-06-14,-0.3456463691440469,2006,6
13348,WC12,2006-06-14,-0.2592300447400649,2006,6
13349,WC8,2006-06-14,-0.4082737875508271,2006,6
13350,WC11,2006-06-14,-0.4251672142618035,2006,6
13351,WC25,2006-06-14,-0.3152542647883641,2006,6
13352,WC16,2006-06-14,-0.297085050514319,2006,6
13353,WC15,2006-06-14,-0.2658636673901615,2006,6
13346,SW5,2006-06-14,-0.4687496044507298,2006,6
13366,WC9,2006-06-14,-0.2642042042121094,2006,6
13367,SW1,2006-06-14,-0.3623445000416029,2006,6
13368,SW2,2006-06-14,-0.3865905468917219,2006,6
13369,WC10,2006-06-14,-0.2999648786506179,2006,6
13370,WC14,2006-06-14,-0.2656118498217983,2006,6
13371,WC7,2006-06-14,-0.3048738001343175,2006,6
13372,WC27,2006-06-14,-0.4500148987451114,2006,6
13365,WC13,2006-06-14,-0.4161791171283678,2006,6
204,NC2,2006-06-16,-0.5681087877955421,2006,6
205,NC1,2006-06-16,-0.5151196819980032,2006,6
17270,NW4,2006-06-21,-0.4526474819364346,2006,6
25043,SW6,2006-06-21,-0.1893992653674881,2006,6
21156,WC1,2006-06-21,-0.4224313752353327,2006,6
21158,WC3,2006-06-21,-0.3263641089077081,2006,6
21159,WC6,2006-06-21,-0.3350480523818063,2006,6
21160,WC4,2006-06-21,-0.3760737454296232,2006,6
21161,WC5,2006-06-21,-0.3969463450178246,2006,6
21162,WC26,2006-06-21,-0.4058081763853862,2006,6
21163,SW4,2006-06-21,-0.4546488070055088,2006,6
21169,SW3,2006-06-21,-0.4657390817761643,2006,6
21171,WC17,2006-06-21,-0.3019419637550694,2006,6
21172,SW5,2006-06-21,-0.4753509906462321,2006,6
21173,SW6,2006-06-21,-0.1957475239807559,2006,6
21176,WC11,2006-06-21,-0.3610096179420594,2006,6
21177,WC25,2006-06-21,-0.3952174071261489,2006,6
21178,WC16,2006-06-21,-0.3567146015137309,2006,6
21179,WC15,2006-06-21,-0.2990509570629233,2006,6
25042,SW5,2006-06-21,-0.4730863076306497,2006,6
25033,SW4,2006-06-21,-0.4549701280286548,2006,6
25063,SW1,2006-06-21,-0.4302677071079228,2006,6
21195,WC10,2006-06-21,-0.3122344012030656,2006,6
21191,WC13,2006-06-21,-0.3356274689867917,2006,6
21196,WC14,2006-06-21,-0.3396132284184925,2006,6
21198,WC27,2006-06-21,-0.4432952118917863,2006,6
21190,WC21,2006-06-21,-0.3037667250639963,2006,6
17271,NW5,2006-06-21,-0.396643735090188,2006,6
21187,WC24,2006-06-21,-0.2600457935810557,2006,6
17251,NW6,2006-06-21,-0.4319888595107971,2006,6
21194,SW2,2006-06-21,-0.4591432746960674,2006,6
17252,NW7,2006-06-21,-0.4108939832799484,2006,6
17267,NW1,2006-06-21,-0.4429962606606673,2006,6
17268,NW2,2006-06-21,-0.4447701401864636,2006,6
17269,NW3,2006-06-21,-0.4506746328152127,2006,6
17253,NB1,2006-06-21,-0.4705830987032586,2006,6
21193,SW1,2006-06-21,-0.434577144857,2006,6
3687,NC2,2006-06-23,-0.5389498251746067,2006,6
3688,NC1,2006-06-23,-0.5410368993513054,2006,6
13391,WC12,2006-06-30,-0.473571943981289,2006,6
13390,SW6,2006-06-30,-0.5388711610244478,2006,6
13389,SW5,2006-06-30,-0.5210231549274472,2006,6
13414,WC7,2006-06-30,-0.4697253983044422,2006,6
13379,WC26,2006-06-30,-0.4674053247997782,2006,6
13392,WC8,2006-06-30,-0.4475325840733338,2006,6
13393,WC11,2006-06-30,-0.4457869238623647,2006,6
13394,WC25,2006-06-30,-0.4623242326852566,2006,6
13395,WC16,2006-06-30,-0.4972371234812532,2006,6
13396,WC15,2006-06-30,-0.4680039150901788,2006,6
13404,WC24,2006-06-30,-0.4918482199250787,2006,6
13408,WC13,2006-06-30,-0.453105812643639,2006,6
13409,WC9,2006-06-30,-0.4519573772123995,2006,6
13410,SW1,2006-06-30,-0.438917052286471,2006,6
13411,SW2,2006-06-30,-0.5053179965405762,2006,6
13412,WC10,2006-06-30,-0.4532075951932551,2006,6
13413,WC14,2006-06-30,-0.4541856293439768,2006,6
13415,WC27,2006-06-30,-0.4940371397568775,2006,6
13380,SW4,2006-06-30,-0.5092479097704462,2006,6
13386,SW3,2006-06-30,-0.4765536713983356,2006,6
9521,WC12,2006-06-30,-0.4770532864045999,2006,6
9543,WC14,2006-06-30,-0.4551179351716108,2006,6
9541,SW2,2006-06-30,-0.5042796810745015,2006,6
9539,WC9,2006-06-30,-0.4535653107682768,2006,6
9538,WC13,2006-06-30,-0.4543470260162298,2006,6
9537,WC21,2006-06-30,-0.4723278175888744,2006,6
9534,WC24,2006-06-30,-0.4928596323037409,2006,6
9533,WC22,2006-06-30,-0.4902488483581959,2006,6
9532,WC23,2006-06-30,-0.4945072773480977,2006,6
9526,WC15,2006-06-30,-0.4703505137785284,2006,6
9525,WC16,2006-06-30,-0.4989669657123951,2006,6
9524,WC25,2006-06-30,-0.4630494297141452,2006,6
9523,WC11,2006-06-30,-0.4517240965032239,2006,6
9522,WC8,2006-06-30,-0.4568620150202253,2006,6
9518,WC17,2006-06-30,-0.4883063391005088,2006,6
9517,WC18,2006-06-30,-0.4785169297010067,2006,6
9516,SW3,2006-06-30,-0.4756258827073848,2006,6
9515,WC19,2006-06-30,-0.4878460768463144,2006,6
9514,WC20,2006-06-30,-0.4661020052388254,2006,6
9509,WC26,2006-06-30,-0.4693993170343115,2006,6
9508,WC5,2006-06-30,-0.4941909504173506,2006,6
9507,WC4,2006-06-30,-0.4792161317971669,2006,6
9506,WC6,2006-06-30,-0.4649602848063317,2006,6
9505,WC3,2006-06-30,-0.4696910184604601,2006,6
9504,WC2,2006-06-30,-0.4984931519580309,2006,6
9503,WC1,2006-06-30,-0.4880161757178036,2006,6
9544,WC7,2006-06-30,-0.4721393698833633,2006,6
9545,WC27,2006-06-30,-0.4967434246886203,2006,6
9542,WC10,2006-06-30,-0.4541415978939395,2006,6
13388,WC17,2006-06-30,-0.4966563879783855,2006,6
248,NC1,2006-07-02,-0.5151572234736849,2006,7
247,NC2,2006-07-02,-0.5296056714046139,2006,7
21236,SW1,2006-07-07,-0.4693606076120573,2006,7
17310,NW1,2006-07-07,-0.4890918379728381,2006,7
21213,WC18,2006-07-07,-0.5178774184891803,2006,7
21214,WC17,2006-07-07,-0.5524105043933281,2006,7
21215,SW5,2006-07-07,-0.4838317680792987,2006,7
21216,SW6,2006-07-07,-0.4696202231858004,2006,7
21217,WC12,2006-07-07,-0.4946352479086881,2006,7
21219,WC11,2006-07-07,-0.4743524140621383,2006,7
21220,WC25,2006-07-07,-0.4700179181885317,2006,7
21221,WC16,2006-07-07,-0.5283599312852562,2006,7
21222,WC15,2006-07-07,-0.4886116377781672,2006,7
21228,WC23,2006-07-07,-0.5209571784513416,2006,7
21229,WC22,2006-07-07,-0.5050068992688349,2006,7
21218,WC8,2006-07-07,-0.5080520088603601,2006,7
21212,SW3,2006-07-07,-0.5080414263563371,2006,7
17296,NB1,2006-07-07,-0.5035002299794241,2006,7
17295,NW7,2006-07-07,-0.477999540240639,2006,7
17294,NW6,2006-07-07,-0.4600107906920813,2006,7
21199,WC1,2006-07-07,-0.5189776850980563,2006,7
21235,WC9,2006-07-07,-0.464680415676401,2006,7
21211,WC19,2006-07-07,-0.4899997946502605,2006,7
21210,WC20,2006-07-07,-0.4705494321279317,2006,7
21206,SW4,2006-07-07,-0.5258708549382056,2006,7
21205,WC26,2006-07-07,-0.4520800317259995,2006,7
21204,WC5,2006-07-07,-0.5189404093664483,2006,7
21203,WC4,2006-07-07,-0.5266219969525905,2006,7
21202,WC6,2006-07-07,-0.5090528966154547,2006,7
17311,NW2,2006-07-07,-0.4988588906009468,2006,7
21201,WC3,2006-07-07,-0.5065142301996978,2006,7
21234,WC13,2006-07-07,-0.5049731004609436,2006,7
17312,NW3,2006-07-07,-0.5234963404321256,2006,7
21200,WC2,2006-07-07,-0.518499475346307,2006,7
17314,NW5,2006-07-07,-0.4262267983285968,2006,7
21241,WC27,2006-07-07,-0.5132663737510256,2006,7
21240,WC7,2006-07-07,-0.4972423805426813,2006,7
21239,WC14,2006-07-07,-0.4868528554983914,2006,7
21238,WC10,2006-07-07,-0.4510742279302839,2006,7
17313,NW4,2006-07-07,-0.4789991049974237,2006,7
21233,WC21,2006-07-07,-0.4957626554627549,2006,7
21230,WC24,2006-07-07,-0.5160371141691578,2006,7
25076,SW4,2006-07-07,-0.527094688533597,2006,7
25085,SW5,2006-07-07,-0.488328395989074,2006,7
25086,SW6,2006-07-07,-0.4703136415329632,2006,7
25106,SW1,2006-07-07,-0.4716125648633807,2006,7
21237,SW2,2006-07-07,-0.5274822135414938,2006,7
13458,WC27,2006-07-16,-0.5089021159268239,2006,7
13422,WC26,2006-07-16,-0.4896910453965787,2006,7
13423,SW4,2006-07-16,-0.5386064576884069,2006,7
13429,SW3,2006-07-16,-0.5525094834018841,2006,7
13431,WC17,2006-07-16,-0.5569322311494278,2006,7
13432,SW5,2006-07-16,-0.5111505690751592,2006,7
13433,SW6,2006-07-16,-0.4762123998665433,2006,7
13434,WC12,2006-07-16,-0.5416510163319116,2006,7
13435,WC8,2006-07-16,-0.5072595969814868,2006,7
13437,WC25,2006-07-16,-0.5018761030499305,2006,7
13438,WC16,2006-07-16,-0.5711123564736308,2006,7
13447,WC24,2006-07-16,-0.5592692480675014,2006,7
13451,WC13,2006-07-16,-0.5208377518767835,2006,7
13452,WC9,2006-07-16,-0.5268645610382042,2006,7
13453,SW1,2006-07-16,-0.4988347879516421,2006,7
13454,SW2,2006-07-16,-0.5858960953798273,2006,7
13455,WC10,2006-07-16,-0.5084921202474466,2006,7
13456,WC14,2006-07-16,-0.52391782942412,2006,7
13457,WC7,2006-07-16,-0.5383858997985674,2006,7
13436,WC11,2006-07-16,-0.5006754173351946,2006,7
13439,WC15,2006-07-16,-0.5366219871813025,2006,7
9552,WC26,2006-07-16,-0.4896905726784099,2006,7
9565,WC8,2006-07-16,-0.5188061172775831,2006,7
9557,WC20,2006-07-16,-0.5195018813074133,2006,7
9558,WC19,2006-07-16,-0.5248193921061451,2006,7
9559,SW3,2006-07-16,-0.5429404318334168,2006,7
9560,WC18,2006-07-16,-0.573717211762806,2006,7
9561,WC17,2006-07-16,-0.5730957725999276,2006,7
9564,WC12,2006-07-16,-0.5377556506568931,2006,7
9566,WC11,2006-07-16,-0.5021677767830011,2006,7
9567,WC25,2006-07-16,-0.5014641856310931,2006,7
9568,WC16,2006-07-16,-0.5780918577777866,2006,7
9569,WC15,2006-07-16,-0.5327794759111817,2006,7
9575,WC23,2006-07-16,-0.5277914414972187,2006,7
9576,WC22,2006-07-16,-0.5169270096097897,2006,7
9577,WC24,2006-07-16,-0.5597383788938425,2006,7
9546,WC1,2006-07-16,-0.5655814532518502,2006,7
9581,WC13,2006-07-16,-0.505499749036862,2006,7
9582,WC9,2006-07-16,-0.5292391251632418,2006,7
9584,SW2,2006-07-16,-0.5632957558927971,2006,7
9585,WC10,2006-07-16,-0.5085949848839809,2006,7
9586,WC14,2006-07-16,-0.5209047761723298,2006,7
9587,WC7,2006-07-16,-0.5417673257587717,2006,7
9580,WC21,2006-07-16,-0.536274151963408,2006,7
9588,WC27,2006-07-16,-0.509265219882619,2006,7
9550,WC4,2006-07-16,-0.572349167720186,2006,7
9549,WC6,2006-07-16,-0.5617256337363,2006,7
9548,WC3,2006-07-16,-0.5558710803132065,2006,7
9547,WC2,2006-07-16,-0.5707250330362732,2006,7
9551,WC5,2006-07-16,-0.57332406157594,2006,7
290,NC2,2006-07-18,-0.5773222005000016,2006,7
291,NC1,2006-07-18,-0.5841216877720626,2006,7
21271,WC23,2006-07-23,-0.5368213822973363,2006,7
21272,WC22,2006-07-23,-0.5194194224340776,2006,7
21273,WC24,2006-07-23,-0.5299381085325348,2006,7
21276,WC21,2006-07-23,-0.505292193096608,2006,7
21277,WC13,2006-07-23,-0.4439972463272357,2006,7
21278,WC9,2006-07-23,-0.5250709117352982,2006,7
21279,SW1,2006-07-23,-0.4705894598227519,2006,7
21280,SW2,2006-07-23,-0.5212461596165933,2006,7
21281,WC10,2006-07-23,-0.4903767396146604,2006,7
21282,WC14,2006-07-23,-0.5035175426520366,2006,7
21283,WC7,2006-07-23,-0.5172778468729202,2006,7
21284,WC27,2006-07-23,-0.4960128775142222,2006,7
21265,WC15,2006-07-23,-0.4827929467965143,2006,7
21258,SW5,2006-07-23,-0.4524131722064836,2006,7
21243,WC2,2006-07-23,-0.5545879186252086,2006,7
21254,WC19,2006-07-23,-0.4906491033296079,2006,7
21253,WC20,2006-07-23,-0.5281305366372717,2006,7
21249,SW4,2006-07-23,-0.4962687503343341,2006,7
21248,WC26,2006-07-23,-0.4766844643651631,2006,7
21247,WC5,2006-07-23,-0.4929505193201394,2006,7
21246,WC4,2006-07-23,-0.4822395632773851,2006,7
21245,WC6,2006-07-23,-0.5450565097244356,2006,7
21244,WC3,2006-07-23,-0.5444042034126916,2006,7
21242,WC1,2006-07-23,-0.4784084929150074,2006,7
17337,NW6,2006-07-23,-0.54356627427863,2006,7
17338,NW7,2006-07-23,-0.5129018766401926,2006,7
17339,NB1,2006-07-23,-0.5037460089711381,2006,7
17353,NW1,2006-07-23,-0.4672104697345178,2006,7
17354,NW2,2006-07-23,-0.4892707747077076,2006,7
17355,NW3,2006-07-23,-0.5069693433135709,2006,7
17356,NW4,2006-07-23,-0.4969490904035331,2006,7
17357,NW5,2006-07-23,-0.4640505285606037,2006,7
21255,SW3,2006-07-23,-0.5318188678733841,2006,7
21262,WC11,2006-07-23,-0.44084127355378,2006,7
21261,WC8,2006-07-23,-0.4877290355482707,2006,7
21264,WC16,2006-07-23,-0.553956589590566,2006,7
25149,SW1,2006-07-23,-0.471571613348538,2006,7
25129,SW6,2006-07-23,-0.4875447150537929,2006,7
25128,SW5,2006-07-23,-0.4524815545573502,2006,7
21256,WC18,2006-07-23,-0.5237143191984462,2006,7
21257,WC17,2006-07-23,-0.4953058476243021,2006,7
25119,SW4,2006-07-23,-0.4961958768687975,2006,7
21259,SW6,2006-07-23,-0.4882719488592669,2006,7
21263,WC25,2006-07-23,-0.4763397472504742,2006,7
21260,WC12,2006-07-23,-0.4763209407575479,2006,7
3731,NC1,2006-07-25,-0.5176436281872268,2006,7
3730,NC2,2006-07-25,-0.5395524920170253,2006,7
9601,WC19,2006-08-01,-0.4032310871748649,2006,8
9627,SW2,2006-08-01,-0.5186262999529769,2006,8
9602,SW3,2006-08-01,-0.4949509880819497,2006,8
13465,WC26,2006-08-01,-0.4898526205824931,2006,8
9620,WC24,2006-08-01,-0.4360648044599191,2006,8
9610,WC25,2006-08-01,-0.4211111267714881,2006,8
9608,WC8,2006-08-01,-0.5098417314232243,2006,8
9604,WC17,2006-08-01,-0.4444121285626077,2006,8
9625,WC9,2006-08-01,-0.4973941922175799,2006,8
9600,WC20,2006-08-01,-0.4243612844057164,2006,8
13472,SW3,2006-08-01,-0.4934081972536925,2006,8
13497,SW2,2006-08-01,-0.5200551380817382,2006,8
13474,WC17,2006-08-01,-0.4446368492263221,2006,8
13475,SW5,2006-08-01,-0.4609969688279311,2006,8
13478,WC8,2006-08-01,-0.5054687344953281,2006,8
13480,WC25,2006-08-01,-0.4193709244197224,2006,8
13490,WC24,2006-08-01,-0.436703366843598,2006,8
13495,WC9,2006-08-01,-0.4978634666049983,2006,8
13496,SW1,2006-08-01,-0.3918934132038562,2006,8
9595,WC26,2006-08-01,-0.5000837661936596,2006,8
9631,WC27,2006-08-01,-0.4950426591576202,2006,8
13501,WC27,2006-08-01,-0.4848744390860324,2006,8
9630,WC7,2006-08-01,-0.4775627117645066,2006,8
13500,WC7,2006-08-01,-0.4749010897151619,2006,8
334,NC1,2006-08-03,-0.5533585970345168,2006,8
333,NC2,2006-08-03,-0.5522482120913517,2006,8
21285,WC1,2006-08-08,-0.5102420098523283,2006,8
25192,SW1,2006-08-08,-0.4997336839558259,2006,8
17380,NW6,2006-08-08,-0.5825022715328583,2006,8
17381,NW7,2006-08-08,-0.5487621214864692,2006,8
21289,WC4,2006-08-08,-0.5124287897212974,2006,8
25171,SW5,2006-08-08,-0.4758680548853304,2006,8
21315,WC22,2006-08-08,-0.5337750461708385,2006,8
21316,WC24,2006-08-08,-0.5277044124177104,2006,8
21319,WC21,2006-08-08,-0.5123905218105692,2006,8
21320,WC13,2006-08-08,-0.4771837796730808,2006,8
21321,WC9,2006-08-08,-0.5451569824251334,2006,8
21322,SW1,2006-08-08,-0.4995233294866436,2006,8
21323,SW2,2006-08-08,-0.5296213086869349,2006,8
21314,WC23,2006-08-08,-0.5492790999713411,2006,8
17400,NW5,2006-08-08,-0.4299905332049432,2006,8
17398,NW3,2006-08-08,-0.4316369736714676,2006,8
17397,NW2,2006-08-08,-0.4616122192751926,2006,8
17382,NB1,2006-08-08,-0.5183790930951069,2006,8
21327,WC27,2006-08-08,-0.4969520134215639,2006,8
21326,WC7,2006-08-08,-0.5306518524748393,2006,8
21325,WC14,2006-08-08,-0.5043596351792512,2006,8
21324,WC10,2006-08-08,-0.5386453615509779,2006,8
17399,NW4,2006-08-08,-0.4134219855253884,2006,8
25172,SW6,2006-08-08,-0.5296601514006469,2006,8
21308,WC15,2006-08-08,-0.5176214033144211,2006,8
21306,WC25,2006-08-08,-0.5246952517467602,2006,8
25162,SW4,2006-08-08,-0.5221390505475678,2006,8
21286,WC2,2006-08-08,-0.5827500308403655,2006,8
21288,WC6,2006-08-08,-0.5774405941369302,2006,8
21290,WC5,2006-08-08,-0.506880518257899,2006,8
21291,WC26,2006-08-08,-0.4952742369342146,2006,8
21292,SW4,2006-08-08,-0.5246434721598243,2006,8
21296,WC20,2006-08-08,-0.5624564789200717,2006,8
21307,WC16,2006-08-08,-0.5847917106240921,2006,8
21297,WC19,2006-08-08,-0.4993721265113469,2006,8
21299,WC18,2006-08-08,-0.5420706884535029,2006,8
21300,WC17,2006-08-08,-0.5029101461911968,2006,8
21301,SW5,2006-08-08,-0.4752787141110279,2006,8
21302,SW6,2006-08-08,-0.5312229006884932,2006,8
21303,WC12,2006-08-08,-0.5001518351316853,2006,8
21304,WC8,2006-08-08,-0.4887750491958185,2006,8
21305,WC11,2006-08-08,-0.4649430645276331,2006,8
